股票代码,股票简称,现价(元),涨跌幅(%),流通股东名称(报告期)2024.06.30,流通股东持股数量(报告期)(股)2024.06.30,流通股东类型(报告期)2024.06.30,流通股东持股比例(报告期)(%)2024.06.30,流通股东持股市值,流通股东排名(报告期)2024.06.30,流通股东持股状态(报告期)2024.06.30
600183.SH,生益科技,16.64,-0.66,香港中央结算有限公司,147503913.0,机构,6.22,3106432407.78,4,增持
000999.SZ,华润三九,37.07,-0.80,香港中央结算有限公司,72999882.0,机构,5.68,3108334975.56,2,减持
688041.SH,海光信息,75.92,1.59,香港中央结算有限公司,44221970.0,机构,1.9,3109688930.4,3,增持
002422.SZ,科伦药业,29.09,-2.84,香港中央结算有限公司,102702917.0,机构,6.41,3114979472.61,1,增持
000157.SZ,中联重科,6.03,1.86,香港中央结算有限公司,405636134.0,机构,4.67,3115285509.12,5,减持
300498.SZ,温氏股份,15.70,3.29,香港中央结算有限公司,158190018.0,机构,2.38,3135326156.76,1,增持
002463.SZ,沪电股份,32.18,-3.71,香港中央结算有限公司,86226115.0,机构,4.51,3147253197.5,3,减持
002304.SZ,洋河股份,73.29,1.57,香港中央结算有限公司,39317804.0,机构,2.61,3174519494.96,6,减持
600015.SH,华夏银行,6.17,0.00,香港中央结算有限公司,515669243.0,机构,3.24,3300283155.2,6,增持
600585.SH,海螺水泥,19.93,-1.48,香港中央结算有限公司,141637985.0,机构,2.67,3341240066.15,4,增持
600029.SH,南方航空,5.26,-0.19,香港中央结算有限公司,567613786.0,机构,3.13,3343245199.54,4,增持
600905.SH,三峡能源,4.07,0.49,香港中央结算有限公司,773654736.0,机构,2.7,3373134648.96,4,增持
601168.SH,西部矿业,15.30,5.74,香港中央结算有限公司,190018481.0,机构,7.97,3410831733.95,2,减持
300502.SZ,新易盛,97.86,-1.72,香港中央结算有限公司,32515800.0,机构,4.59,3432042690.0,1,增持
601688.SH,华泰证券,13.02,1.72,香港中央结算有限公司,277628564.0,机构,3.07,3439817907.96,6,减持
300866.SZ,安克创新,68.70,-0.38,香港中央结算有限公司,48315353.0,机构,9.14,3440536287.13,2,增持
600674.SH,川投能源,17.43,-0.63,香港中央结算有限公司,184360620.0,机构,3.78,3456761625.0,4,增持
600808.SH,马钢股份,1.85,3.35,香港中央结算代理人有限公司,1717945495.0,机构,22.18,3470249899.9,2,增持
601818.SH,光大银行,3.07,0.66,香港中央结算有限公司,1097987616.0,机构,1.86,3480620742.72,7,增持
300408.SZ,三环集团,29.65,-0.40,香港中央结算有限公司,119517779.0,机构,6.24,3488723969.01,2,增持
002936.SZ,郑州银行,1.64,1.86,香港中央结算(代理人)有限公司,2020252753.0,机构,22.22,3495037262.69,1,不变
000538.SZ,云南白药,50.61,0.30,香港中央结算有限公司,69040056.0,机构,3.87,3531398864.4,4,增持
600048.SH,保利发展,7.91,3.67,香港中央结算有限公司,411212170.0,机构,3.44,3602218609.2,3,增持
601811.SH,新华文轩,14.04,-2.36,香港中央结算有限公司,265417146.0,机构,21.51,3718494215.46,2,减持
002241.SZ,歌尔股份,18.16,0.67,香港中央结算有限公司,194070988.0,机构,5.68,3786324975.88,2,增持
601390.SH,中国中铁,5.13,1.79,香港中央结算有限公司,582163110.0,机构,2.35,3795703477.2,5,减持
002353.SZ,杰瑞股份,27.32,0.92,香港中央结算有限公司,108781197.0,机构,10.62,3816044390.76,1,减持
601229.SH,上海银行,6.85,-0.15,香港中央结算有限公司,534464262.0,机构,3.76,3880210542.12,7,增持
600219.SH,南山铝业,3.67,4.26,香港中央结算有限公司,1036918234.0,机构,8.86,3950658471.54,3,增持
603259.SH,药明康德,40.68,1.65,香港中央结算有限公司,101835336.0,机构,3.5,3990926817.84,4,减持
601375.SH,中原证券,3.50,1.16,香港中央结算(代理人)有限公司,1195156550.0,机构,25.74,4075483835.5,1,不变
601869.SH,长飞光纤,22.56,1.30,香港中央结算(代理人)有限公司,171608849.0,机构,22.64,4175243296.17,2,减持
601658.SH,邮储银行,4.63,-0.43,香港中央结算有限公司,836462166.0,机构,0.84,4240863181.62,5,减持
601456.SH,国联证券,9.70,1.46,香港中央结算(代理人)有限公司,442495570.0,机构,15.63,4265657294.8,2,不变
002948.SZ,青岛银行,3.07,0.33,香港中央结算(代理人)有限公司,1272955994.0,机构,21.87,4289861699.78,1,不变
605499.SH,东鹏饮料,228.40,0.92,香港中央结算有限公司,19943467.0,机构,4.99,4302803005.25,5,增持
600176.SH,中国巨石,9.33,4.25,香港中央结算有限公司,398664759.0,机构,9.96,4405245586.95,3,减持
600104.SH,上汽集团,11.83,0.42,香港中央结算有限公司,322960030.0,机构,2.79,4476226015.8,6,增持
000423.SZ,东阿阿胶,46.15,-0.56,香港中央结算有限公司,71796676.0,机构,11.15,4494471917.6,2,增持
600438.SH,通威股份,18.56,1.37,香港中央结算有限公司,236873084.0,机构,5.26,4526644635.24,2,增持
600050.SH,中国联通,4.47,-0.22,香港中央结算有限公司,965494713.0,机构,3.04,4537825151.1,5,减持
688012.SH,中微公司,124.44,0.30,香港中央结算有限公司,32939937.0,机构,5.3,4653095500.62,3,减持
688036.SH,传音控股,79.65,0.19,香港中央结算有限公司,61260549.0,机构,5.43,4688882420.46,4,减持
688111.SH,金山办公,185.99,1.18,香港中央结算有限公司,21609516.0,机构,4.68,4916164890.0,3,增持
688008.SH,澜起科技,48.96,-0.69,香港中央结算有限公司,87126700.0,机构,7.63,4980162172.0,1,增持
601766.SH,中国中车,6.89,0.44,香港中央结算有限公司,665018096.0,机构,2.32,4994285900.96,3,增持
601012.SH,隆基绿能,13.32,2.78,香港中央结算有限公司,363274173.0,机构,4.79,5093103905.46,4,减持
601985.SH,中国核电,9.83,-0.10,香港中央结算有限公司,481354587.0,机构,2.55,5131239897.42,2,增持
002202.SZ,金风科技,8.22,-0.24,香港中央结算(代理人)有限公司,772278159.0,机构,18.28,5189709228.48,1,减持
688169.SH,石头科技,238.20,-2.84,香港中央结算有限公司,13398964.0,机构,10.18,5260433266.4,2,增持
601600.SH,中国铝业,6.98,6.08,香港中央结算有限公司(A股),694746883.0,机构,4.05,5300918717.29,3,增持
002648.SZ,卫星化学,15.19,0.86,香港中央结算有限公司,299441735.0,机构,8.89,5383962395.3,3,减持
300059.SZ,东方财富,10.76,3.16,香港中央结算有限公司,510298817.0,机构,3.23,5388755507.52,2,减持
601939.SH,建设银行,7.18,-0.69,香港中央结算有限公司,738285810.0,机构,0.3,5463314994.0,6,增持
600522.SH,中天科技,13.41,-0.07,香港中央结算有限公司,348418580.0,机构,10.21,5522434493.0,2,增持
601888.SH,中国中免,55.14,2.57,香港中央结算有限公司,89474684.0,机构,4.32,5591273003.16,3,减持
002311.SZ,海大集团,34.98,1.22,香港中央结算有限公司,120232313.0,机构,7.23,5656930326.65,2,增持
601169.SH,北京银行,4.94,0.61,香港中央结算有限公司,975639073.0,机构,4.61,5697732186.32,5,增持
603939.SH,益丰药房,18.65,4.48,香港中央结算有限公司,232505094.0,机构,19.18,5708000057.7,2,增持
601901.SH,方正证券,6.91,1.17,香港中央结算有限公司,753150457.0,机构,9.15,5821853032.61,3,减持
000568.SZ,泸州老窖,101.50,1.48,香港中央结算有限公司,42754559.0,机构,2.9,6134851670.91,4,减持
601816.SH,京沪高铁,5.31,0.19,香港中央结算有限公司,1156124315.0,机构,2.35,6208387571.55,9,增持
600875.SH,东方电气,12.63,1.61,香港中央结算有限公司,337820369.0,机构,10.84,6232785808.05,2,减持
601880.SH,辽港股份,1.23,1.65,香港中央结算(代理人)有限公司(H股),5122306887.0,机构,21.35,6300437471.01,3,增持
600019.SH,宝钢股份,5.60,0.36,香港中央结算有限公司,949251084.0,机构,4.29,6312519708.6,4,减持
600150.SH,中国船舶,36.06,3.32,香港中央结算有限公司,158220103.0,机构,3.54,6441140393.13,3,增持
600885.SH,宏发股份,26.99,1.28,香港中央结算有限公司,234668895.0,机构,22.51,6495635013.6,2,减持
000786.SZ,北新建材,24.60,2.29,香港中央结算有限公司,221042861.0,机构,13.08,6556131257.26,2,增持
603288.SH,海天味业,36.18,0.11,香港中央结算有限公司,190482934.0,机构,3.43,6565946734.98,3,减持
603993.SH,洛阳钼业,7.16,6.23,香港中央结算有限公司,791945400.0,机构,3.67,6731535900.0,4,增持
002142.SZ,宁波银行,18.82,1.13,香港中央结算有限公司,318766444.0,机构,4.83,7031987754.64,4,增持
000001.SZ,平安银行,9.81,0.41,香港中央结算有限公司,698756824.0,机构,3.6,7092381763.6,3,增持
601888.SH,中国中免,55.14,2.57,香港中央结算(代理人)有限公司,116343576.0,机构,5.62,7270310064.24,2,减持
601100.SH,恒立液压,52.56,-0.02,香港中央结算有限公司,157457780.0,机构,11.74,7334383392.4,4,减持
002027.SZ,分众传媒,5.42,1.12,香港中央结算有限公司,1216862217.0,机构,8.43,7374185035.02,2,减持
600919.SH,江苏银行,7.46,-0.93,香港中央结算有限公司,994693142.0,机构,5.42,7390570045.06,3,减持
601919.SH,中远海控,12.66,2.93,香港中央结算有限公司,480749381.0,机构,3.01,7446807911.69,5,减持
601601.SH,中国太保,30.47,0.07,香港中央结算有限公司,272872196.0,机构,2.84,7602219380.56,6,增持
002028.SZ,思源电气,68.25,-1.40,香港中央结算有限公司,114570790.0,机构,14.8,7664785851.0,1,增持
600000.SH,浦发银行,8.52,2.40,香港中央结算有限公司,931995460.0,机构,3.18,7670322635.8,9,增持
002714.SZ,牧原股份,36.57,1.13,香港中央结算有限公司,178754042.0,机构,3.27,7793676231.2,3,增持
600958.SH,东方证券,8.56,0.71,香港中央结算(代理人)有限公司,1027023144.0,机构,12.09,7805375894.4,2,不变
000338.SZ,潍柴动力,12.63,4.99,香港中央结算有限公司,487586501.0,机构,5.59,7918404776.24,2,减持
601988.SH,中国银行,4.61,-0.86,香港中央结算有限公司,1769886611.0,机构,0.6,8176876142.82,5,减持
002050.SZ,三花智控,17.69,1.09,香港中央结算有限公司,429302609.0,机构,11.5,8191093779.72,3,减持
002352.SZ,顺丰控股,36.92,0.90,香港中央结算有限公司,232463450.0,机构,4.83,8296620530.5,3,增持
600809.SH,山西汾酒,153.14,3.62,香港中央结算有限公司,40121661.0,机构,3.29,8460855871.68,3,增持
600030.SH,中信证券,19.34,2.11,香港中央结算有限公司,469124279.0,机构,3.17,8552135606.17,3,减持
601225.SH,陕西煤业,23.04,-0.90,香港中央结算有限公司,333262902.0,机构,3.44,8588184984.54,2,增持
600688.SH,上海石化,2.56,2.81,香港中央结算(代理人)有限公司,3303196780.0,机构,30.94,8621343595.8,2,减持
600028.SH,中国石化,6.32,-1.10,香港中央结算有限公司,1379623720.0,机构,1.13,8719221910.4,5,减持
601618.SH,中国中冶,2.68,3.08,香港中央结算(代理人)有限公司,2842429901.0,机构,13.72,8811532693.1,2,增持
688385.SH,复旦微电,24.63,1.57,香港中央结算(代理人)有限公司,284196830.0,机构,34.7,8918096525.4,1,不变
603605.SH,珀莱雅,84.99,-1.11,香港中央结算有限公司,81371736.0,机构,20.51,9031448978.64,2,增持
601088.SH,中国神华,38.00,-0.63,香港中央结算有限公司,207442389.0,机构,1.04,9204218799.93,4,减持
600871.SH,石化油服,1.74,1.16,香港中央结算(代理人)有限公司,5402188694.0,机构,28.46,9399808327.56,2,减持
600066.SH,宇通客车,22.85,-0.57,香港中央结算有限公司,366858326.0,机构,16.57,9464944810.8,2,减持
601328.SH,交通银行,6.55,0.00,香港中央结算有限公司,1312631266.0,机构,1.77,9805355557.02,6,减持
601668.SH,中国建筑,4.89,1.88,香港中央结算有限公司,1894937633.0,机构,4.55,10062118831.23,2,增持
600801.SH,华新水泥,10.26,0.98,香港中央结算(代理人)有限公司,734719919.0,机构,35.34,10102398886.25,1,不变
600031.SH,三一重工,15.68,-1.01,香港中央结算有限公司,614732769.0,机构,7.24,10143090688.5,2,增持
601788.SH,光大证券,14.50,2.11,香港中央结算(代理人)有限公司,703696990.0,机构,15.26,10288049993.8,3,增持
600029.SH,南方航空,5.26,-0.19,香港中央结算(代理人)有限公司,1751018727.0,机构,9.66,10313500302.03,3,增持
601298.SH,青岛港,8.16,-6.42,香港中央结算(代理人)有限公司,1098764770.0,机构,16.93,10504191201.2,2,不变
000166.SZ,申万宏源,4.23,0.71,香港中央结算(代理人)有限公司,2503809520.0,机构,10.0,10791419031.2,3,不变
601727.SH,上海电气,3.78,-1.31,香港中央结算(代理人)有限公司,2919286970.0,机构,18.74,10801361789.0,2,减持
000513.SZ,丽珠集团,35.56,-0.06,香港中央结算(代理人)有限公司,306768789.0,机构,33.12,11414866638.69,1,减持
601857.SH,中国石油,7.85,0.13,香港中央结算有限公司,1122096969.0,机构,0.61,11580040720.08,4,增持
000157.SZ,中联重科,6.03,1.86,香港中央结算(代理人)有限公司(HKSCC NOMINEES LIMITED),1578273711.0,机构,18.19,12121142100.48,1,增持
002371.SZ,北方华创,292.51,-0.74,香港中央结算有限公司,38509229.0,机构,7.25,12318717264.81,3,增持
000725.SZ,京东方A,3.74,3.03,香港中央结算有限公司,3015216738.0,机构,8.01,12332236458.42,2,增持
601111.SH,中国国航,6.29,-0.47,香港中央结算(代理人)有限公司,1689381335.0,机构,10.18,12467634252.3,3,增持
601077.SH,渝农商行,4.80,-0.83,香港中央结算(代理人)有限公司,2505935531.0,机构,22.07,12579796365.62,1,增持
600027.SH,华电国际,5.09,2.00,香港中央结算有限公司,1881797375.0,机构,18.4,13059673782.5,2,增持
300274.SZ,阳光电源,78.38,-0.50,香港中央结算有限公司,211003286.0,机构,10.18,13088533830.58,1,减持
601288.SH,农业银行,4.50,0.00,香港中央结算有限公司,3063767366.0,机构,0.88,13358025715.76,5,减持
000921.SZ,海信家电,26.98,4.90,香港中央结算(代理人)有限公司,458951527.0,机构,33.09,14796597230.48,2,增持
600276.SH,恒瑞医药,45.00,-0.27,香港中央结算有限公司,388065929.0,机构,6.08,14925015629.34,3,减持
601166.SH,兴业银行,16.05,-0.12,香港中央结算有限公司,884119009.0,机构,4.26,15578176938.58,4,增持
601398.SH,工商银行,5.65,-0.53,香港中央结算有限公司,2742056062.0,机构,0.77,15629719553.4,5,减持
601688.SH,华泰证券,13.02,1.72,香港中央结算(代理人)有限公司,1266098248.0,机构,14.02,15686957292.72,2,增持
300308.SZ,中际旭创,110.03,-3.18,香港中央结算有限公司,113789905.0,机构,10.15,15689352101.4,2,增持
601066.SH,中信建投,19.70,0.72,香港中央结算(代理人)有限公司其他代持股份,816026928.0,机构,10.52,15700358094.72,2,不变
601916.SH,浙商银行,2.50,0.81,香港中央结算(代理人)有限公司,5919872320.0,机构,21.55,16338847603.2,1,不变
601818.SH,光大银行,3.07,0.66,香港中央结算(代理人)有限公司,5238257070.0,机构,8.87,16605274911.9,2,不变
600887.SH,伊利股份,22.04,3.14,香港中央结算有限公司,679537016.0,机构,10.67,17559236493.44,1,减持
600999.SH,招商证券,15.16,0.86,香港中央结算(代理人)有限公司,1274223837.0,机构,14.65,17724453572.67,3,增持
603501.SH,韦尔股份,86.50,1.80,香港中央结算有限公司,186968028.0,机构,15.4,18579012942.36,2,增持
601211.SH,国泰君安,14.70,0.00,香港中央结算(代理人)有限公司,1391608370.0,机构,15.63,18856293413.5,2,减持
600690.SH,海尔智家,26.96,3.26,香港中央结算有限公司,665064574.0,机构,7.05,18874532610.12,4,增持
601138.SH,工业富联,18.85,0.53,香港中央结算有限公司,719291733.0,机构,3.62,19708593484.2,5,增持
000776.SZ,广发证券,12.37,0.65,香港中央结算(代理人)有限公司,1700168160.0,机构,22.31,20691046507.2,1,增持
002594.SZ,比亚迪,255.36,-1.19,香港中央结算有限公司,83975846.0,机构,2.89,21014955461.5,4,减持
000063.SZ,中兴通讯,23.93,1.18,香港中央结算代理人有限公司,752321276.0,机构,15.73,21042426089.72,2,增持
002475.SZ,立讯精密,35.78,-0.33,香港中央结算有限公司,542257381.0,机构,7.53,21316137647.11,2,增持
600660.SH,福耀玻璃,52.20,0.87,香港中央结算有限公司,466926171.0,机构,17.89,22365763590.9,2,减持
688347.SH,华虹公司,27.67,1.69,香港中央结算(代理人)有限公司(HKSCC NOMINEES LIMITED),631941484.0,机构,36.8,22655102201.4,1,增持
600309.SH,万华化学,75.61,3.92,香港中央结算有限公司,282321423.0,机构,8.99,22828510263.78,4,减持
000651.SZ,格力电器,40.65,0.32,香港中央结算有限公司,588218985.0,机构,10.45,23069948591.7,2,减持
600547.SH,山东黄金,25.73,0.35,香港中央结算有限公司(H股),858804842.0,机构,19.2,23514076573.96,2,不变
000858.SZ,五粮液,110.90,2.98,香港中央结算有限公司,185881215.0,机构,4.79,23800230768.6,3,减持
601318.SH,中国平安,44.03,0.76,香港中央结算有限公司,578422247.0,机构,3.18,23923544135.92,3,增持
600362.SH,江西铜业,19.57,3.33,香港中央结算代理人有限公司,1073671863.0,机构,31.01,25424549715.84,2,增持
601899.SH,紫金矿业,15.40,2.39,香港中央结算有限公司,1590149164.0,机构,5.98,27938920811.48,3,增持
000039.SZ,中集集团,7.04,0.86,香港中央结算有限公司及HKSCC NOMINEES LIMITED,3149071041.0,机构,58.4,29160397839.66,1,减持
300124.SZ,汇川技术,44.19,0.75,香港中央结算有限公司,568472275.0,机构,21.23,29162627707.5,1,减持
600837.SH,海通证券,8.77,0.00,香港中央结算(代理人)有限公司,3409025756.0,机构,26.09,29181260471.36,1,增持
601336.SH,新华保险,32.74,0.71,HKSCC NOMINEES LIMITED(香港中央结算(代理人)有限公司),972711377.0,机构,31.18,29210522651.31,2,减持
600406.SH,国电南瑞,25.71,-1.38,香港中央结算有限公司,1172921554.0,机构,14.6,29276121987.84,2,减持
601600.SH,中国铝业,6.98,6.08,香港中央结算有限公司(H股),3935130749.0,机构,22.93,30025047614.87,2,增持
600585.SH,海螺水泥,19.93,-1.48,香港中央结算(代理人)有限公司,1297979090.0,机构,24.49,30619326733.1,2,增持
601808.SH,中海油服,13.30,-0.67,香港中央结算(代理人)有限公司,1809057048.0,机构,37.91,31115781225.6,2,减持
600016.SH,民生银行,3.41,0.89,香港中央结算(代理人)有限公司,8285912862.0,机构,18.93,31403609746.98,1,增持
000338.SZ,潍柴动力,12.63,4.99,香港中央结算代理人有限公司,1938957485.0,机构,22.22,31488669556.4,1,增持
601881.SH,中国银河,11.26,0.27,香港中央结算(代理人)有限公司,3688242986.0,机构,33.73,40054318827.96,2,增持
