ts_code,name,fund_type,list_date,invest_type,type,market
004079.OF,万家鑫丰纯债A,债券型,,债券型,契约型开放式,O
004080.OF,万家鑫丰纯债C,债券型,,债券型,契约型开放式,O
004009.OF,国联鑫思路C,混合型,,灵活配置型,契约型开放式,O
004008.OF,国联鑫思路A,混合型,,灵活配置型,契约型开放式,O
004136.OF,博时民泽纯债A,债券型,,债券型,契约型开放式,O
003132.OF,德邦新回报A,混合型,,灵活配置型,契约型开放式,O
004137.OF,博时合惠B,货币市场型,,货币型,契约型开放式,O
003637.OF,安信永鑫增强A,债券型,,债券型,契约型开放式,O
003890.OF,汇安丰泽C,混合型,,灵活配置型,契约型开放式,O
003039.OF,广发集富纯债A,债券型,,债券型,契约型开放式,O
003889.OF,汇安丰泽A,混合型,,灵活配置型,契约型开放式,O
002936.OF,华夏沃利A,货币市场型,,货币型,契约型开放式,O
002937.OF,华夏沃利B,货币市场型,,货币型,契约型开放式,O
003040.OF,广发集富纯债C,债券型,,债券型,契约型开放式,O
003407.OF,景顺长城景泰丰利A,债券型,,债券型,契约型开放式,O
003408.OF,景顺长城景泰丰利C,债券型,,债券型,契约型开放式,O
003638.OF,安信永鑫增强C,债券型,,债券型,契约型开放式,O
002743.OF,泓德裕祥C,债券型,,债券型,契约型开放式,O
002742.OF,泓德裕祥A,债券型,,债券型,契约型开放式,O
004210.OF,前海开源货币E,货币市场型,,货币型,契约型开放式,O
004237.OF,中欧新蓝筹C,混合型,,灵活配置型,契约型开放式,O
004232.OF,中欧价值发现C,混合型,,混合型,契约型开放式,O
004231.OF,中欧行业成长C,混合型,,混合型,契约型开放式,O
004233.OF,中欧盛世成长C,混合型,,混合型,契约型开放式,O
003384.OF,金鹰添盈纯债A,债券型,,债券型,契约型开放式,O
003883.OF,易方达瑞弘C,混合型,,灵活配置型,契约型开放式,O
003882.OF,易方达瑞弘A,混合型,,灵活配置型,契约型开放式,O
003108.OF,光大安祺C,债券型,,债券型,契约型开放式,O
003107.OF,光大安祺A,债券型,,债券型,契约型开放式,O
002967.OF,浙商大数据智选消费A,混合型,,灵活配置型,契约型开放式,O
004149.OF,博时鑫惠A,混合型,,灵活配置型,契约型开放式,O
003986.OF,申万菱信中证500优选增强A,股票型,,增强指数型,契约型开放式,O
004150.OF,博时鑫惠C,混合型,,灵活配置型,契约型开放式,O
004221.OF,长信量化先锋C,混合型,,混合型,契约型开放式,O
163008.OF,长信利鑫A,债券型,,债券型,契约型开放式,O
004220.OF,长信纯债壹号C,债券型,,债券型,契约型开放式,O
004217.OF,兴业安润B,货币市场型,,货币型,契约型开放式,O
003865.OF,创金合信量化多因子C,股票型,,股票型,契约型开放式,O
003584.OF,建信稳定鑫利C,债券型,,债券型,契约型开放式,O
003583.OF,建信稳定鑫利A,债券型,,债券型,契约型开放式,O
004216.OF,兴业安润A,货币市场型,,货币型,契约型开放式,O
002983.OF,长信国防军工A,混合型,,灵活配置型,契约型开放式,O
003110.OF,光大安和C,债券型,,债券型,契约型开放式,O
003109.OF,光大安和A,债券型,,债券型,契约型开放式,O
513050.SH,中概互联网ETF,股票型,20170118,被动指数型,契约型开放式,E
003715.OF,宝盈消费主题,混合型,,灵活配置型,契约型开放式,O
003640.OF,兴业裕丰,债券型,,债券型,契约型开放式,O
003293.OF,易方达科瑞,混合型,,灵活配置型,契约型开放式,O
168401.SZ,红土创新精选LOF,混合型,20170703,灵活配置型,契约型开放式,E
002943.OF,广发多因子,混合型,,灵活配置型,契约型开放式,O
004121.OF,兴银现金添利A,货币市场型,,货币型,契约型开放式,O
003298.OF,嘉实物流产业A,股票型,,股票型,契约型开放式,O
003299.OF,嘉实物流产业C,股票型,,股票型,契约型开放式,O
004153.OF,中信保诚新悦回报A,混合型,,灵活配置型,契约型开放式,O
004154.OF,中信保诚新悦回报B,混合型,,灵活配置型,契约型开放式,O
004030.OF,嘉实丰安6个月定开,债券型,,债券型,契约型开放式,O
003581.OF,前海联合国民健康A,混合型,,灵活配置型,契约型开放式,O
003300.OF,华夏圆和A,混合型,,灵活配置型,契约型开放式,O
501031.SH,环境治理LOFC,股票型,20170220,被动指数型,契约型开放式,E
501030.SH,环境治理LOF,股票型,20170220,被动指数型,契约型开放式,E
003153.OF,华富天鑫C,混合型,,灵活配置型,契约型开放式,O
003152.OF,华富天鑫A,混合型,,灵活配置型,契约型开放式,O
003591.OF,华泰柏瑞享利A,混合型,,灵活配置型,契约型开放式,O
003592.OF,华泰柏瑞享利C,混合型,,灵活配置型,契约型开放式,O
003659.OF,山西证券策略精选,混合型,,灵活配置型,契约型开放式,O
003662.OF,鹏华永盛一年定开,债券型,,债券型,契约型开放式,O
004175.OF,博时鑫泰A,混合型,,灵活配置型,契约型开放式,O
004176.OF,博时鑫泰C,混合型,,灵活配置型,契约型开放式,O
001720.OF,工银新增利,混合型,,混合型,契约型开放式,O
003843.OF,中邮景泰C,混合型,,灵活配置型,契约型开放式,O
003842.OF,中邮景泰A,混合型,,灵活配置型,契约型开放式,O
003580.OF,泰康沪港深价值优选,混合型,,灵活配置型,契约型开放式,O
511650.SH,华夏快线ETF,货币市场型,20170116,货币型,契约型开放式,E
501012.SH,中药基金LOFC,股票型,20170220,被动指数型,契约型开放式,E
501011.SH,中药基金LOF,股票型,20170220,被动指数型,契约型开放式,E
001721.OF,工银新增益,混合型,,混合型,契约型开放式,O
002000.OF,工银新生利,混合型,,混合型,契约型开放式,O
001722.OF,工银银和利,混合型,,混合型,契约型开放式,O
519622.OF,银河君怡纯债,债券型,,债券型,契约型开放式,O
003014.OF,国联恒泰纯债C,债券型,,债券型,契约型开放式,O
004201.OF,华夏财富宝B,货币市场型,,货币型,契约型开放式,O
003422.OF,国寿安保添利A,货币市场型,,货币型,契约型开放式,O
000910.OF,鑫元合丰纯债C,债券型,,债券型,契约型开放式,O
000911.OF,鑫元合丰纯债A,债券型,,债券型,契约型开放式,O
003013.OF,国联恒泰纯债A,债券型,,债券型,契约型开放式,O
004097.OF,农银汇理日日鑫A,货币市场型,,货币型,契约型开放式,O
003878.OF,富国久利稳健配置C,混合型,,混合型,契约型开放式,O
003877.OF,富国久利稳健配置A,混合型,,混合型,契约型开放式,O
003664.OF,新沃通利A,债券型,,债券型,契约型开放式,O
004173.OF,嘉实增益宝A,货币市场型,,货币型,契约型开放式,O
003082.OF,国联1-3年中高等级C,债券型,,被动指数型,契约型开放式,O
003081.OF,国联1-3年中高等级A,债券型,,被动指数型,契约型开放式,O
003423.OF,国寿安保添利B,货币市场型,,货币型,契约型开放式,O
003665.OF,新沃通利C,债券型,,债券型,契约型开放式,O
519628.OF,银河君润C,混合型,,灵活配置型,契约型开放式,O
519627.OF,银河君润A,混合型,,灵活配置型,契约型开放式,O
160323.SZ,华夏磐泰LOF,混合型,20170315,混合型,契约型开放式,E
003467.OF,富荣货币A,货币市场型,,货币型,契约型开放式,O
003468.OF,富荣货币B,货币市场型,,货币型,契约型开放式,O
003078.OF,泰康安惠纯债A,债券型,,债券型,契约型开放式,O
004090.OF,汇添富鑫瑞C,债券型,,债券型,契约型开放式,O
004089.OF,汇添富鑫瑞A,债券型,,债券型,契约型开放式,O
001765.OF,前海开源嘉鑫A,混合型,,灵活配置型,契约型开放式,O
001770.OF,前海开源嘉鑫C,混合型,,灵活配置型,契约型开放式,O
003752.OF,工银如意A,货币市场型,,货币型,契约型开放式,O
003753.OF,工银如意B,货币市场型,,货币型,契约型开放式,O
001850.OF,国泰安益A,混合型,,灵活配置型,契约型开放式,O
003755.OF,国泰普益C,混合型,,灵活配置型,契约型开放式,O
003754.OF,国泰普益A,混合型,,灵活配置型,契约型开放式,O
003126.OF,长信易进A,混合型,,混合型,契约型开放式,O
003127.OF,长信易进C,混合型,,混合型,契约型开放式,O
000914.OF,中加纯债,债券型,,债券型,契约型开放式,O
003515.OF,国泰利是宝,货币市场型,,货币型,契约型开放式,O
003460.OF,嘉实现金宝A,货币市场型,,货币型,契约型开放式,O
004059.OF,鑫元招利A,债券型,,债券型,契约型开放式,O
003888.OF,汇安嘉源纯债,债券型,,债券型,契约型开放式,O
004118.OF,博时裕鹏纯债,债券型,,债券型,契约型开放式,O
003674.OF,融通通玺,债券型,,债券型,契约型开放式,O
003684.OF,汇安丰融A,混合型,,灵活配置型,契约型开放式,O
501007.SH,互联网医疗LOF,股票型,20170220,被动指数型,契约型开放式,E
501008.SH,互联网医疗LOFC,股票型,20170220,被动指数型,契约型开放式,E
501010.SH,生物科技LOFC,股票型,20170220,被动指数型,契约型开放式,E
501009.SH,生物科技LOF,股票型,20170220,被动指数型,契约型开放式,E
002863.OF,金信深圳成长A,混合型,,灵活配置型,契约型开放式,O
004167.OF,安信活期宝B,货币市场型,,货币型,契约型开放式,O
003685.OF,汇安丰融C,混合型,,灵活配置型,契约型开放式,O
004011.OF,华泰柏瑞鼎利C,混合型,,灵活配置型,契约型开放式,O
004010.OF,华泰柏瑞鼎利A,混合型,,灵活配置型,契约型开放式,O
003940.OF,银华盛世精选A,混合型,,灵活配置型,契约型开放式,O
003646.OF,创金合信中证1000增强A,股票型,,增强指数型,契约型开放式,O
003647.OF,创金合信中证1000增强C,股票型,,增强指数型,契约型开放式,O
003449.OF,招商招华纯债C,债券型,,债券型,契约型开放式,O
003448.OF,招商招华纯债A,债券型,,债券型,契约型开放式,O
003728.OF,融通通宸A,债券型,,债券型,契约型开放式,O
004060.OF,博时兴盛B,货币市场型,,货币型,契约型开放式,O
002808.OF,泓德优势领航,混合型,,灵活配置型,契约型开放式,O
001816.OF,汇添富新睿精选A,混合型,,灵活配置型,契约型开放式,O
002164.OF,汇添富新睿精选C,混合型,,灵活配置型,契约型开放式,O
168301.SZ,东海祥龙LOF,混合型,20170227,灵活配置型,契约型开放式,E
003481.OF,光大耀钱包B,货币市场型,,货币型,契约型开放式,O
003333.OF,泰信智选成长A,混合型,,灵活配置型,契约型开放式,O
003969.OF,交银天益宝E,货币市场型,,货币型,契约型开放式,O
003968.OF,交银天益宝A,货币市场型,,货币型,契约型开放式,O
161129.SZ,原油LOF易方达,另类投资型,20170215,原油主题基金,契约型开放式,E
003321.OF,易方达原油C人民币,另类投资型,,原油主题基金,契约型开放式,O
003886.OF,汇安丰利A,混合型,,灵活配置型,契约型开放式,O
003788.OF,方正富邦惠利纯债C,债券型,,债券型,契约型开放式,O
003787.OF,方正富邦惠利纯债A,债券型,,债券型,契约型开放式,O
003322.OF,易方达原油A美元现汇,另类投资型,,原油主题基金,契约型开放式,O
003323.OF,易方达原油C美元现汇,另类投资型,,原油主题基金,契约型开放式,O
003963.OF,博时慧选纯债3个月,债券型,,债券型,契约型开放式,O
003887.OF,汇安丰利C,混合型,,灵活配置型,契约型开放式,O
003417.OF,中加丰泽A,债券型,,债券型,契约型开放式,O
004039.OF,中欧骏泰B,货币市场型,,货币型,契约型开放式,O
519332.OF,浦银安盛盛达纯债A,债券型,,债券型,契约型开放式,O
519333.OF,浦银安盛盛达纯债C,债券型,,债券型,契约型开放式,O
003630.OF,摩根全球多元美元现钞,混合型,,混合型,契约型开放式,O
003629.OF,摩根全球多元人民币A,混合型,,混合型,契约型开放式,O
003631.OF,摩根全球多元美元现汇,混合型,,混合型,契约型开放式,O
004078.OF,金信民发货币B,货币市场型,,货币型,契约型开放式,O
004077.OF,金信民发货币A,货币市场型,,货币型,契约型开放式,O
003796.OF,方正富邦睿利纯债C,债券型,,债券型,契约型开放式,O
003795.OF,方正富邦睿利纯债A,债券型,,债券型,契约型开放式,O
003949.OF,兴全稳泰A,债券型,,债券型,契约型开放式,O
003824.OF,天弘信利A,债券型,,债券型,契约型开放式,O
003825.OF,天弘信利C,债券型,,债券型,契约型开放式,O
003116.OF,光大诚鑫C,混合型,,灵活配置型,契约型开放式,O
003115.OF,光大诚鑫A,混合型,,灵活配置型,契约型开放式,O
003962.OF,易方达瑞程C,混合型,,灵活配置型,契约型开放式,O
003961.OF,易方达瑞程A,混合型,,灵活配置型,契约型开放式,O
003860.OF,招商招旭纯债C,债券型,,债券型,契约型开放式,O
003859.OF,招商招旭纯债A,债券型,,债券型,契约型开放式,O
003513.OF,中邮消费升级,混合型,,灵活配置型,契约型开放式,O
003848.OF,中银广利A,混合型,,灵活配置型,契约型开放式,O
003849.OF,中银广利C,混合型,,灵活配置型,契约型开放式,O
003476.OF,南方安颐,混合型,,混合型,契约型开放式,O
002893.OF,华夏移动互联美元现钞,混合型,,灵活配置型,契约型开放式,O
002891.OF,华夏移动互联人民币,混合型,,灵活配置型,契约型开放式,O
002892.OF,华夏移动互联美元现汇,混合型,,灵活配置型,契约型开放式,O
003401.OF,工银可转债,债券型,,债券型,契约型开放式,O
002179.OF,华安事件驱动量化策略A,混合型,,混合型,契约型开放式,O
003900.OF,交银瑞鑫六个月持有A,混合型,,灵活配置型,契约型开放式,O
161127.SZ,标普生物科技LOF,股票型,20161227,被动指数型,契约型开放式,E
161627.OF,融通通福C,债券型,,债券型,契约型开放式,O
161626.SZ,融通通福LOF,债券型,20170110,债券型,契约型开放式,E
003717.OF,中银量化精选A,混合型,,灵活配置型,契约型开放式,O
003720.OF,易方达标普生物科技美元现汇A,股票型,,被动指数型,契约型开放式,O
003721.OF,易方达标普信息科技A美元现汇,股票型,,被动指数型,契约型开放式,O
002996.OF,长信稳健纯债A,债券型,,债券型,契约型开放式,O
161128.SZ,标普信息科技LOF,股票型,20161227,被动指数型,契约型开放式,E
003811.OF,中金金利A,债券型,,债券型,契约型开放式,O
003284.OF,中邮医药健康A,混合型,,灵活配置型,契约型开放式,O
003812.OF,中金金利C,债券型,,债券型,契约型开放式,O
003993.OF,前海开源沪港深核心驱动,混合型,,灵活配置型,契约型开放式,O
003799.OF,华安新泰利A,混合型,,灵活配置型,契约型开放式,O
003800.OF,华安新泰利C,混合型,,灵活配置型,契约型开放式,O
003876.OF,华宝沪深300指数增强A,股票型,,增强指数型,契约型开放式,O
